url;price;currencyId;categoryId;picture;name;category1;category2;category3;category4;category5;category6;category7;Бренд;Холодопроизводительность (кВт);Теплопроизводительность (кВт);Тип Кондиционера;Артикул;Тип Блока;Тип Хладоагента;Инверторное управление;Класс Энергоэфективности: Охлаждение;Класс Энергоэфективности: Обогрев;Потребляемая мощность: Охлаждение (кВт);Потребляемая мощность: Обогрев (кВт);Рабочий Ток: Охлаждение (А);Рабочий Ток: Обогрев (А);Размер НЕТТО: Высота (мм);Размер НЕТТО: Ширина (мм);Размер НЕТТО: Глубина (мм);Вес НЕТТО (кг);Рабочий уровень шума (дБ);Источник питания;Размер соед. Труб: фаза - Жидкость;Размер соед. Труб: фаза - Газ;Допустимая уличная Температура: Охлаждение (°С);Допустимая уличная Температура: Обогрев (°С);Максимальная длина трассы (м);Максимальный перепад высот (м);Тип вн. Блока;Маркетинговые баллы;Наличие Пульта Управления
"http://b2b.optim-m.ru/catalog/carrier_uqv/42uqv025m_vnutrenniy_blok_tm_carrier/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/8ad/8adde07b52861285a0f53c7268ac963e.jpeg,http://pt.loc/image/providers/optim/picture/2fa/2fa29a81e18e57dd85d05253c01aa938.jpeg,http://pt.loc/image/providers/optim/picture/ce0/ce0d0df33ee1aef90169f965b24911f5.jpeg,http://pt.loc/image/providers/optim/picture/39b/39b745d34a10ff682d5917ba613302a7.jpeg";"42UQV025M Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"Carrier";"2.5";"3.2";"Бытовой-Сплит";"000005223";"Внутренний";"R410A";"Да";"A";"A";"0.77";"0.89";"3.7";"4.25";"250";"740";"210";"8";"30";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"-10";"-15";"10";"8";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/42uqv035m_vnutrenniy_blok_tm_carrier/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/819/8199da5159b63f6e16070a8e6bd5cfd3.jpeg";"42UQV035M Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"Carrier";"3.5";"4.2";"Бытовой-Сплит";"000005226";"Внутренний";"R410A";"Да";"A";"A";"1.09";"1.15";"5.21";"5.5";"275";"790";"235";"10";"27";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"-10";"-15";"20";"10";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/42uqv050m_vnutrenniy_blok_tm_carrier/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/e7c/e7c7d4eb58a298f69abf25d23678d340.jpeg";"42UQV050M Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"Carrier";"5";"5.8";"Бытовой-Сплит";"000005227";"Внутренний";"R410A";"Да";"A";"A";"1.51";"1.6";"7.05";"7.49";"320";"1050";"238";"13";"32";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"-10";"-15";"20";"10";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/42uqv060m_vnutrenniy_blok_tm_carrier/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/fdf/fdff196aef0034ac53f689ebd28f7493.jpeg";"42UQV060M Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"Carrier";"6";"7";"Бытовой-Сплит";"000005230";"Внутренний";"R410A";"Да";"D";"C";"1.99";"2.18";"9.31";"10.16";"320";"1050";"238";"13";"35";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"-10";"-15";"20";"10";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/isparitel_42uqv050m_/";"0";"RUR";"553";"";"Испаритель 42UQV050M ";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"";"";"";"";"000015181";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/krylchatka_792_107_42uqv050m_rav_sm806krt_e/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/90d/90d10035271ba59e7d1b2de11f5d9c90.jpeg";"Крыльчатка 792*107 42UQV050M, RAV-SM806KRT-E";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"";"";"";"";"000015177";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/motor_42uqv050m_carrier/";"0";"RUR";"553";"";"Мотор 42UQV050M Carrier";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"";"";"";"";"000015176";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/plata_indikatsii_42uqv050m_/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/678/678e6c2a7447a66efb9ea1e88d7c68a7.jpeg";"Плата индикации  42UQV050M ";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"";"";"";"";"000015180";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/plata_upravleniya_42uqv050m_/";"0";"RUR";"553";"";"Плата управления 42UQV050M ";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"";"";"";"";"000015179";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/carrier_uqv/pult_upravleniya_wh_ta05ne_42uqv050m_/";"0";"RUR";"553";"http://pt.loc/image/providers/optim/picture/121/121b5cfe8af37aa241b244e88eda3794.jpeg";"Пульт управления  WH-TA05NE 42UQV050M ";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"Carrier UQV";"";"";"";"";"";"";"000015178";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/38nyv025m2_vneshniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/4c0/4c07716efc7f4acd9d7348101f48e711.png,http://pt.loc/image/providers/optim/picture/f83/f830347efcb54041f31ce634c42808be.png";"38NYV025M2 Внешний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001173";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/38nyv035m2_vneshniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/18a/18ac8ec37daae7bfb201e7401f6754c0.png";"38NYV035M2 Внешний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001179";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/38nyv050m2_vneshniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/5a8/5a8a0e4974483dcf5bbe2968b5a09a2f.png";"38NYV050M2 Внешний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001175";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/38nyv050m3_vneshniy_blok_tm_carrier/";"0";"RUR";"868";"";"38NYV050M3 Внешний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000005271";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/38nyv060m2_vneshniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/2b8/2b852f17d16c02815ca6c0fc82719c81.png";"38NYV060M2 Внешний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001177";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/42nqv025m2_vnutrenniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/515/5158375dd2b9c0eb31fb20abf4d503f6.png";"42NQV025M2 Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001174";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/42nqv035m2_vnutrenniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/600/6000d446a6d29c9cd5c910487c0332f9.png";"42NQV035M2 Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001180";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/42nqv050m_vnutrenniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/5ec/5ec776b2fe9e4a371db87ada04293c14.png,http://pt.loc/image/providers/optim/picture/bc3/bc3b2ee8799ebc9e621bc997f4d3d99f.png";"42NQV050M Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001367";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/42nqv060m_vnutrenniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/06c/06c6f96cc1b004bcbb24669a686969a9.png,http://pt.loc/image/providers/optim/picture/a46/a460568feaa93fb50c8dc20d439da672.png";"42NQV060M Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001368";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/nqv/42nqv060m2_vnutrenniy_blok_tm_carrier/";"0";"RUR";"868";"http://pt.loc/image/providers/optim/picture/b8d/b8df081c6308471dd333320ccc6bd823.png,http://pt.loc/image/providers/optim/picture/36b/36bc8ab65d615350f328d94f26db8085.png";"42NQV060M2 Внутренний блок ТМ CARRIER";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"Carrier";"NQV";"";"";"";"";"";"";"000001178";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s09swc_nws3_vnutrenniy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/7ff/7ff996f449afa9594816b51d5ed22333.jpeg";"S09SWC.NWS3 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"2.5";"2.64";"Бытовой-Сплит";"000008436";"Внутренний";"R410A";"Да";"A";"A";"0.78";"0.77";"3.6";"3.58";"265";"756";"184";"7.4";"33";"Однофазный (220В, 50Hz)";"";"";"18";"-5";"15";"7";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s09wuc_uw3_naruzhnyy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/405/40590e3607a46b8c3d4490b41ae52e2f.jpeg";"S09WUC.UW3 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"2.5";"2.64";"Бытовой-Сплит";"000008437";"Наружный";"R410A";"Да";"A";"A";"0.78";"0.77";"3.6";"3.58";"483";"717";"230";"23.05";"47";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"18";"-5";"15";"7";"";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s12swc_nbs3_vnutrenniy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/63b/63bc2b088d309bfde38245486f5e73ee.jpeg";"S12SWC.NBS3 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"3.5";"3.6";"Бытовой-Сплит";"000008438";"Внутренний";"R410A";"Да";"A";"A";"1.09";"0.97";"4.94";"4.46";"285";"885";"210";"9.2";"33";"Однофазный (220В, 50Hz)";"";"";"18";"-5";"15";"7";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s12wuc_ub3_naruzhnyy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/b8b/b8bc8272eac4ba9bb8e863e05e701452.jpeg";"S12WUC.UB3 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"3.5";"3.6";"Бытовой-Сплит";"000008439";"Наружный";"R410A";"Да";"A";"A";"1.09";"0.97";"4.94";"4.46";"483";"717";"230";"25.1";"47";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"18";"-5";"15";"7";"";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s18swc_ncs3_vnutrenniy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/63c/63c7a623a257882d31aa3daffbe99b7f.jpeg";"S18SWC.NCS3 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"5.1";"5.57";"Бытовой-Сплит";"000008440";"Внутренний";"R410A";"Да";"A";"A";"1.56";"1.54";"7.1";"7";"325";"1030";"250";"12.4";"40";"Однофазный (220В, 50Hz)";"";"";"18";"-5";"20";"10";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s18wuc_uc3_naruzhnyy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/8b9/8b97b3af5186a6758879d9d4ecf38c19.jpeg";"S18WUC.UC3 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"5.1";"5.57";"Бытовой-Сплит";"000008441";"Наружный";"R410A";"Да";"A";"A";"1.56";"1.54";"7.1";"7";"545";"770";"288";"33.5";"51";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"18";"-5";"20";"10";"";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s24swc_ncs3_vnutrenniy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/bfc/bfc5f765fc336d9caf6e093f06795530.jpeg";"S24SWC.NCS3 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"6.45";"6.45";"Бытовой-Сплит";"000008442";"Внутренний";"R410A";"Да";"A";"A";"2.01";"1.78";"9.3";"8.3";"325";"1030";"250";"12.7";"40";"Однофазный (220В, 50Hz)";"";"";"18";"-5";"20";"10";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/mega_2016/s24wuc_uc3_naruzhnyy_blok_tm_lg/";"0";"RUR";"555";"http://pt.loc/image/providers/optim/picture/7ed/7edfeb3433878b016b611ce5e59feff8.jpeg";"S24WUC.UC3 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Mega 2016";"";"";"LG";"6.45";"6.45";"Бытовой-Сплит";"000008443";"Наружный";"R410A";"Да";"A";"A";"2.01";"1.78";"9.3";"8.3";"655";"870";"320";"43";"53";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"15,88 (5/8)";"18";"-5";"20";"10";"";"50";""
"http://b2b.optim-m.ru/catalog/ionizer/cs09awk_nwa2_vnutrenniy_blok_tm_lg/";"0";"RUR";"556";"http://pt.loc/image/providers/optim/picture/647/6477ffe9a316e9413dff5f9125bf46e4.jpeg";"CS09AWK.NWA2 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Ionizer";"";"";"LG";"2.63";"2.8";"Бытовой-Сплит";"000008432";"Внутренний";"R410A";"Да";"A";"A";"0.78";"0.77";"3.6";"3.58";"265";"756";"184";"7";"33";"Однофазный (220В, 50Hz)";"";"";"18";"-5";"15";"7";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/ionizer/cs09awk_uwa2_naruzhnyy_blok_tm_lg/";"0";"RUR";"556";"http://pt.loc/image/providers/optim/picture/6da/6da341bae58cb4c0c44efc8de6e6246b.jpeg";"CS09AWK.UWA2 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Ionizer";"";"";"LG";"2.63";"2.8";"Бытовой-Сплит";"000008433";"Наружный";"R410A";"Да";"A";"A";"0.78";"0.77";"3.6";"3.58";"483";"717";"230";"23.5";"47";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"18";"-5";"15";"7";"";"50";""
"http://b2b.optim-m.ru/catalog/ionizer/cs12awk_nba2_vnutrenniy_blok_tm_lg/";"0";"RUR";"556";"http://pt.loc/image/providers/optim/picture/f45/f45db80861ba25aecc401e20e8a221e0.jpeg";"CS12AWK.NBA2 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Ionizer";"";"";"LG";"3.68";"3.8";"Бытовой-Сплит";"000008434";"Внутренний";"R410A";"Да";"A";"A";"1.09";"0.97";"4.94";"4.46";"285";"885";"210";"9.2";"33";"Однофазный (220В, 50Hz)";"";"";"18";"-5";"15";"7";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/ionizer/cs12awk_uba2_naruzhnyy_blok_tm_lg/";"0";"RUR";"556";"http://pt.loc/image/providers/optim/picture/7dc/7dc5a38c258782377f3011df78862953.jpeg";"CS12AWK.UBA2 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"Ionizer";"";"";"LG";"3.68";"3.8";"Бытовой-Сплит";"000008435";"Наружный";"R410A";"Да";"A";"A";"1.09";"0.97";"4.94";"4.46";"483";"717";"230";"25.1";"47";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"18";"-5";"15";"7";"";"50";""
"http://b2b.optim-m.ru/catalog/artcool_gallery/a09aw1_nfr2_vnutrenniy_blok_tm_lg/";"0";"RUR";"557";"http://pt.loc/image/providers/optim/picture/710/71072fc60c0211e48502a4bd0d5314d3.jpeg";"A09AW1.NFR2 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"ARTCOOL Gallery";"";"";"LG";"2.7";"3.5";"Бытовой-Сплит";"000008424";"Внутренний";"R410A";"Да";"A";"A";"0.7";"0.93";"3.3";"4.3";"600";"600";"146";"14.4";"36";"Однофазный (220В, 50Hz)";"";"";"";"";"15";"7";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/artcool_gallery/a09aw1_nfr4_vnutrenniy_blok_tm_lg/";"0";"RUR";"557";"http://pt.loc/image/providers/optim/picture/287/2872cfc96df446953d7740d9f69bab7d.jpeg";"A09AW1.NFR4 Внутренний блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"ARTCOOL Gallery";"";"";"LG";"2.7";"3.5";"Бытовой-Сплит";"000008988";"Внутренний";"R410A";"Да";"A";"A";"0.7";"0.93";"3.3";"4.3";"600";"600";"146";"14.4";"36";"Однофазный (220В, 50Hz)";"";"";"";"";"15";"7";"Настенные";"50";""
"http://b2b.optim-m.ru/catalog/artcool_gallery/a09awu_ufr2_naruzhnyy_blok_tm_lg/";"0";"RUR";"557";"http://pt.loc/image/providers/optim/picture/875/875ab0a4d64ce71741fb6d998c931d17.png";"A09AWU.UFR2 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"ARTCOOL Gallery";"";"";"LG";"2.7";"3.5";"Бытовой-Сплит";"000008425";"Наружный";"R410A";"Да";"A";"A";"0.7";"0.93";"3.3";"4.3";"545";"770";"288";"34.3";"45";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"-5";"-10";"15";"7";"";"50";""
"http://b2b.optim-m.ru/catalog/artcool_gallery/a09awu_ufr4_naruzhnyy_blok_tm_lg/";"0";"RUR";"557";"http://pt.loc/image/providers/optim/picture/a10/a10130ec2f977026118dbe37bc203c4c.png";"A09AWU.UFR4 Наружный блок ТМ LG";"Бытовой и Полупромышленный Климат";"Бытовое Кондиционирование";"Настенные кондиционеры";"LG";"ARTCOOL Gallery";"";"";"LG";"2.7";"3.5";"Бытовой-Сплит";"000008989";"Наружный";"R410A";"Да";"A";"A";"0.7";"0.93";"3.3";"4.3";"545";"770";"288";"34.3";"45";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"9,52 (3/8)";"-5";"-10";"15";"7";"";"50";""
